"","Company","BeanOrigin","ReviewDate_day","ReviewDate","CocoaPercent","CompanyLocation","Rating","BeanType","BroadBeanOrigin","BroadBeanOrigin_cate","CompanyLocation_cate","CocoaPercent_num"
"1591","Summerbird","Peru",1800,2016,"71%","Denmark",3,"Criollo, Trinitario","Peru","Peru","Other",0.71
"1592","Suruca Chocolate","Venezuela",1796,2016,"70%","Venezuela",2.75,NA,"Venezuela","Venezuela","Other",0.7
"1593","Suruca Chocolate","Venezuela",1796,2016,"60%","Venezuela",3,NA,"Venezuela","Venezuela","Other",0.6
"1594","Svenska Kakaobolaget","Sri Lanka",1618,2015,"70%","Sweden",2.75,"Criollo, Trinitario","Sri Lanka","Other","Other",0.7
"1595","Szanto Tibor","Nacional",1668,2015,"70%","Hungary",3.25,NA,"Ecuador","Ecuador","Other",0.7
"1596","Szanto Tibor","Baracoa",1704,2015,"88%","Hungary",3.25,"Trinitario","Cuba","Other","Other",0.88
"1597","Szanto Tibor","Ambolikapiky",1704,2015,"70%","Hungary",3.25,"Trinitario","Madagascar","Madagascar","Other",0.7
"1598","Szanto Tibor","Winak, Sumaco",1704,2015,"70%","Hungary",3.75,"Forastero (Nacional)","Ecuador","Ecuador","Other",0.7
"1599","Szanto Tibor","Ben Tre, Mekong Delta",1708,2015,"70%","Hungary",3.25,"Trinitario","Vietnam","Other","Other",0.7
"1600","Szanto Tibor","Fazenda Sempre Firme, Bahia",1708,2015,"70%","Hungary",3.5,"Forastero (Parazinho)","Brazil","Other","Other",0.7
"1601","Szanto Tibor","Porcelana",1263,2014,"70%","Hungary",3.5,"Criollo","Venezuela","Venezuela","Other",0.7
"1602","Szanto Tibor","Baracoa",1263,2014,"70%","Hungary",3.75,"Trinitario","Cuba","Other","Other",0.7
"1603","Szanto Tibor","Autumn, Primary Harvest, 2012",1185,2013,"70%","Hungary",3.5,"Criollo","Madagascar","Madagascar","Other",0.7
"1604","Szanto Tibor","Spring, Secondary Harvest, 2012",1185,2013,"70%","Hungary",3.5,"Criollo","Madagascar","Madagascar","Other",0.7
"1605","Szanto Tibor","Cacao Blanco",1193,2013,"70%","Hungary",3.25,NA,"Nicaragua","Other","Other",0.7
"1606","Szanto Tibor","Santo Domingo",939,2012,"70%","Hungary",3.25,NA,"Dominican Republic","Dominican Republic","Other",0.7
"1607","Szanto Tibor","Millot Plantation",939,2012,"70%","Hungary",3.25,NA,"Madagascar","Madagascar","Other",0.7
"1608","Szanto Tibor","Ayacucho, ""El Guinacho""",939,2012,"70%","Hungary",3.75,NA,"Peru","Peru","Other",0.7
"1609","Szanto Tibor","Crudo",761,2011,"70%","Hungary",3,NA,"Venezuela","Venezuela","Other",0.7
"1610","Tabal","Costa Rica",1101,2013,"70%","U.S.A.",2.75,NA,"Costa Rica","Other","U.S.A.",0.7
"1611","Tabal","Dominican Republic",1101,2013,"70%","U.S.A.",2.75,NA,"Dominican Republic","Dominican Republic","U.S.A.",0.7
"1612","Tabal","Chiapas, Lacandon Jungle",1105,2013,"70%","U.S.A.",2.5,NA,"Mexico","Other","U.S.A.",0.7
"1613","Tabal","Peru",1105,2013,"70%","U.S.A.",3,NA,"Peru","Peru","U.S.A.",0.7
"1614","Tablette (aka Vanillabeans)","Colombia",1450,2015,"70%","Japan",3,NA,"Colombia","Other","Other",0.7
"1615","Tablette (aka Vanillabeans)","Papua",1450,2015,"62%","Japan",3.25,NA,"Papua New Guinea","Other","Other",0.62
"1616","Tablette (aka Vanillabeans)","Vietnam",1450,2015,"60%","Japan",3.25,"Trinitario","Vietnam","Other","Other",0.6
"1617","Tablette (aka Vanillabeans)","Trinidad",1680,2015,"77%","Japan",2.75,"Trinitario","Trinidad","Other","Other",0.77
"1618","Tan Ban Skrati","Paramaribo, batch 20160043-01",1868,2016,"70%","Suriname",3.25,"Trinitario","Suriname","Other","Other",0.7
"1619","Taza","Belize",1271,2014,"68%","U.S.A.",3,"Trinitario","Belize","Other","U.S.A.",0.68
"1620","Taza","Alto Beni",785,2011,"87%","U.S.A.",3.25,NA,"Bolivia","Other","U.S.A.",0.87
"1621","Taza","Chiapan",451,2009,"75%","U.S.A.",2.75,NA,"Mexico","Other","U.S.A.",0.75
"1622","Taza","Dark, Stone Ground",180,2007,"70%","U.S.A.",3,NA,"Dominican Republic","Dominican Republic","U.S.A.",0.7
"1623","TCHO","West Africa",1716,2016,"62%","U.S.A.",2,"Forastero","West Africa","Other","U.S.A.",0.62
"1624","TCHO","Peru- Ecuador",915,2012,"99%","U.S.A.",3.25,NA,"Peru, Ecuador","Other","U.S.A.",0.99
"1625","TCHO","TCHOPro 60.5",387,2009,"60%","U.S.A.",2.75,NA,NA,"Other","U.S.A.",0.6
"1626","TCHO","TCHOPro 68",387,2009,"68%","U.S.A.",3,NA,NA,"Other","U.S.A.",0.68
"1627","TCHO","Chocolatey-beta",199,2008,"70%","U.S.A.",2.5,"Forastero","Ghana","Other","U.S.A.",0.7
"1628","TCHO","Fruity-beta",280,2008,"70%","U.S.A.",2.5,NA,"Peru","Peru","U.S.A.",0.7
"1629","TCHO","Citrus-beta",280,2008,"70%","U.S.A.",2.75,NA,"Madagascar","Madagascar","U.S.A.",0.7
"1630","TCHO","Nutty-beta",284,2008,"70%","U.S.A.",2.5,NA,"Peru","Peru","U.S.A.",0.7
"1631","Tejas","Concepcion",801,2012,"70%","U.S.A.",2.75,NA,"Madagascar","Madagascar","U.S.A.",0.7
"1632","Tejas","Bayou Blend",801,2012,"70%","U.S.A.",3,"Blend","Ecuador, Mad., PNG","Other","U.S.A.",0.7
"1633","Tejas","Aranama",805,2012,"70%","U.S.A.",3,NA,"Papua New Guinea","Other","U.S.A.",0.7
"1634","Tejas","Presidio",805,2012,"70%","U.S.A.",3.5,NA,"Dominican Republic","Dominican Republic","U.S.A.",0.7
"1635","Tejas","La Bahia, w/ cane juice",817,2012,"70%","U.S.A.",3.25,NA,"Ecuador","Ecuador","U.S.A.",0.7
"1636","Tejas","Capistrano",821,2012,"70%","U.S.A.",2,NA,"Peru","Peru","U.S.A.",0.7
"1637","Tejas","La Bahia, w/ cane sugar",825,2012,"70%","U.S.A.",3.25,NA,"Ecuador","Ecuador","U.S.A.",0.7
"1638","Tejas","San Jose",829,2012,"70%","U.S.A.",2.75,NA,"Bolivia","Other","U.S.A.",0.7
"1639","Tejas","Capistrano*",829,2012,"70%","U.S.A.",3,NA,"Madagascar","Madagascar","U.S.A.",0.7
"1640","Tejas","Espada",833,2012,"70%","U.S.A.",3.25,NA,"Mexico","Other","U.S.A.",0.7
"1641","Tejas","Espada",967,2012,"70%","U.S.A.",2.75,NA,"Brazil","Other","U.S.A.",0.7
"1642","Tejas","Concepcion*",971,2012,"80%","U.S.A.",3,NA,"Venezuela","Venezuela","U.S.A.",0.8
"1643","Tejas","San Jose",971,2012,"67%","U.S.A.",3.25,NA,"Bolivia","Other","U.S.A.",0.67
"1644","Tejas","Bahia, Floresta Azul,Good Friends Reserve#3",971,2012,"70%","U.S.A.",3.5,"Forastero (Parazinho)","Brazil","Other","U.S.A.",0.7
"1645","Terroir","Peru",1478,2015,"70%","U.S.A.",2.75,NA,"Peru","Peru","U.S.A.",0.7
"1646","Terroir","Belize",1478,2015,"70%","U.S.A.",3.75,"Trinitario","Belize","Other","U.S.A.",0.7
"1647","Terroir","Madagascar",1478,2015,"70%","U.S.A.",3.75,"Trinitario","Madagascar","Madagascar","U.S.A.",0.7
"1648","Terroir","Ecuador",1482,2015,"70%","U.S.A.",3.25,NA,"Ecuador","Ecuador","U.S.A.",0.7
"1649","Terroir","Oko Caribe",1554,2015,"70%","U.S.A.",3.5,NA,"Domincan Republic","Other","U.S.A.",0.7
"1650","Terroir","Guatemala",1558,2015,"70%","U.S.A.",3.75,"Trinitario","Guatemala","Other","U.S.A.",0.7
"1651","Terroir","Ecuador",1323,2014,"77%","U.S.A.",3.25,NA,"Ecuador","Ecuador","U.S.A.",0.77
"1652","Terroir","Madagascar",1323,2014,"67%","U.S.A.",3.75,"Trinitario","Madagascar","Madagascar","U.S.A.",0.67
"1653","Terroir","Uganda",1323,2014,"73%","U.S.A.",3.75,"Forastero","Uganda","Other","U.S.A.",0.73
"1654","The Barn","Peru",1614,2015,"70%","Sweden",3,NA,"Peru","Peru","Other",0.7
"1655","Theo","Congo w/ nibs",903,2012,"65%","U.S.A.",3.25,"Forastero","Congo","Other","U.S.A.",0.65
"1656","Theo","Madagascar",162,2007,"65%","U.S.A.",3.5,"Trinitario","Madagascar","Madagascar","U.S.A.",0.65
"1657","Theo","Ivory Coast",184,2007,"75%","U.S.A.",2.5,NA,"Ivory Coast","Other","U.S.A.",0.75
"1658","Theo","Ghana, Kumasi",184,2007,"84%","U.S.A.",3,"Forastero","Ghana","Other","U.S.A.",0.84
"1659","Theo","Venezuela; Barinos, Merida, Tachron",188,2007,"91%","U.S.A.",2,"Blend","Venezuela","Venezuela","U.S.A.",0.91
"1660","Theo","Ghana, Panama, Ecuador",188,2007,"75%","U.S.A.",3,"Blend","Ghana, Panama, Ecuador","Other","U.S.A.",0.75
"1661","Theobroma","Piura Select, Cacao Blanc",1684,2015,"70%","Japan",3.25,NA,"Peru","Peru","Other",0.7
"1662","Timo A. Meyer","Belize, med roast",1836,2016,"72%","Germany",3.75,"Trinitario, TCGA","Belize","Other","Germany",0.72
"1663","To'ak (Ecuatoriana)","Manabi",1418,2014,"81%","Ecuador",3.25,"Forastero (Nacional)","Ecuador","Ecuador","Ecuador",0.81
"1664","Tobago Estate (Pralus)","Roxborough, Tobago",895,2012,"70%","France",4,"Trinitario","Tobago","Other","France",0.7
"1665","Tocoti","Wild Bolivian, Jungle Love",927,2012,"77%","U.S.A.",3,"Criollo","Bolivia","Other","U.S.A.",0.77
"1666","Tocoti","Venezuela",789,2011,"72%","U.S.A.",2.75,NA,"Venezuela","Venezuela","U.S.A.",0.72
"1667","Tocoti","Dominican Republic",789,2011,"74%","U.S.A.",3,NA,"Dominican Republic","Dominican Republic","U.S.A.",0.74
"1668","Treehouse","Conacado",1239,2014,"72%","U.S.A.",3,NA,"Dominican Republic","Dominican Republic","U.S.A.",0.72
"1669","Tsara (Cinagra)","Ambanja, Tsara Valley",753,2011,"72%","Madagascar",3.5,NA,"Madagascar","Madagascar","Other",0.72
"1670","twenty-four blackbirds","Oko Caribe",1700,2015,"75%","U.S.A.",2.75,NA,"Domincan Republic","Other","U.S.A.",0.75
"1671","twenty-four blackbirds","Cedeno, lot 271",1700,2015,"75%","U.S.A.",3.5,NA,"Ecuador","Ecuador","U.S.A.",0.75
"1672","twenty-four blackbirds","Madagascar",1235,2014,"75%","U.S.A.",3.5,"Trinitario","Madagascar","Madagascar","U.S.A.",0.75
"1673","twenty-four blackbirds","Dominican Republic",1022,2013,"68%","U.S.A.",3.25,NA,"Dominican Republic","Dominican Republic","U.S.A.",0.68
"1674","twenty-four blackbirds","Palos Blancos",1026,2013,"75%","U.S.A.",2.5,NA,"Bolivia","Other","U.S.A.",0.75
"1675","twenty-four blackbirds","Dominican Republic",753,2011,"73%","U.S.A.",2.75,NA,"Dominican Republic","Dominican Republic","U.S.A.",0.73
"1676","Two Ravens","Peru",1740,2016,"60%","U.S.A.",3,"Criollo","Peru","Peru","U.S.A.",0.6
"1677","Un Dimanche A Paris","Dominican Republic",709,2011,"63%","France",3.75,NA,"Dominican Republic","Dominican Republic","France",0.63
"1678","Undone","Matagalpa",1438,2014,"74%","U.S.A.",2.75,NA,"Nicaragua","Other","U.S.A.",0.74
"1679","Undone","Nourish",1438,2014,"70%","U.S.A.",3,NA,"Dominican Republic","Dominican Republic","U.S.A.",0.7
"1680","Upchurch","Madagascar, Sassy Bar",1752,2016,"72%","U.S.A.",3,"Trinitario","Madagascar","Madagascar","U.S.A.",0.72
"1681","Upchurch","Tanzania, Party Bar",1752,2016,"72%","U.S.A.",3.25,NA,"Tanzania","Other","U.S.A.",0.72
"1682","Urzi","Sur del Lago, Merida",1327,2014,"65%","Italy",3.25,"Trinitario","Venezuela","Venezuela","Italy",0.65
"1683","Valrhona","Piura, Illanka, Quemazon",1510,2015,"63%","France",4,NA,"Peru","Peru","France",0.63
"1684","Valrhona","Andoa, Grand Cru blend",1145,2013,"70%","France",3.5,NA,NA,"Other","France",0.7
"1685","Valrhona","Loma Sotavento, 2013",1153,2013,"64%","France",3.5,NA,"Dominican Republic","Dominican Republic","France",0.64
"1686","Valrhona","Otucan, Grand Cru",931,2012,"69%","France",4,NA,"Venezuela","Venezuela","France",0.69
"1687","Valrhona","Caraque",709,2011,"56%","France",3.25,NA,NA,"Other","France",0.56
"1688","Valrhona","Porcelana, Pedegral",757,2011,"64%","France",4,"Criollo","Venezuela","Venezuela","France",0.64
"1689","Valrhona","Tainori",327,2009,"64%","France",3.75,NA,"Dominican Republic","Dominican Republic","France",0.64
"1690","Valrhona","Alpaco",370,2009,"66%","France",3.75,NA,"Ecuador","Ecuador","France",0.66
"1691","Valrhona","Nyangbo",395,2009,"68%","France",3.5,"Forastero","Ghana","Other","France",0.68
"1692","Valrhona","Araguani",117,2007,"72%","France",3,"Blend","Venezuela, Carribean","Other","France",0.72
"1693","Valrhona","Chuao 2002 P.",129,2007,"65%","France",3.75,"Trinitario","Venezuela","Venezuela","France",0.65
"1694","Valrhona","Manjari",129,2007,"64%","France",4,"Criollo, Trinitario","Madagascar","Madagascar","France",0.64
"1695","Valrhona","Le Noir Extra Amer",147,2007,"85%","France",1.5,NA,NA,"Other","France",0.85
"1696","Valrhona","Abinao",153,2007,"85%","France",2.5,"Forastero","West Africa","Other","France",0.85
"1697","Valrhona","Le Noir Amer",157,2007,"71%","France",2.75,"Forastero","West Africa","Other","France",0.71
"1698","Valrhona","Porcelana, Maracaibo, Palmira P. 2006",162,2007,"64%","France",3.25,"Criollo (Porcelana)","Venezuela","Venezuela","France",0.64
"1699","Valrhona","Caraibe",63,2006,"66%","France",3,"Trinitario","Carribean","Other","France",0.66
"1700","Valrhona","Guanaja",63,2006,"70%","France",4,"Criollo, Trinitario","South America","Other","France",0.7
"1701","Valrhona","Gran Couva 2005 P.",75,2006,"64%","France",2.5,"Trinitario","Trinidad","Other","France",0.64
"1702","Valrhona","Porcelana, Maracaibo, Palmira P. 2005",75,2006,"64%","France",3,"Criollo (Porcelana)","Venezuela","Venezuela","France",0.64
"1703","Valrhona","Sambirano, Ampamakia 2005, Millot P.",75,2006,"64%","France",3.5,"Trinitario","Madagascar","Madagascar","France",0.64
"1704","Vanleer (Barry Callebaut)","Manhattan",963,2012,"72%","U.S.A.",2.5,"Forastero","Ghana","Other","U.S.A.",0.72
"1705","Vanleer (Barry Callebaut)","Napa",963,2012,"65%","U.S.A.",2.75,"Forastero","Ghana","Other","U.S.A.",0.65
"1706","Vao Vao (Chocolaterie Robert)","Madagascar",404,2009,"72%","Madagascar",2.75,"Trinitario","Madagascar","Madagascar","Other",0.72
"1707","Vao Vao (Chocolaterie Robert)","Madagascar",404,2009,"76%","Madagascar",2.75,"Trinitario","Madagascar","Madagascar","Other",0.76
"1708","Vao Vao (Chocolaterie Robert)","Madagascar",404,2009,"80%","Madagascar",2.75,"Trinitario","Madagascar","Madagascar","Other",0.8
"1709","Vao Vao (Chocolaterie Robert)","Madagascar",404,2009,"70%","Madagascar",3,"Trinitario","Madagascar","Madagascar","Other",0.7
"1710","Vao Vao (Chocolaterie Robert)","Madagascar w/ nibs",404,2009,"68%","Madagascar",3,"Trinitario","Madagascar","Madagascar","Other",0.68
"1711","Vao Vao (Chocolaterie Robert)","Madagascar",404,2009,"64%","Madagascar",3.25,"Trinitario","Madagascar","Madagascar","Other",0.64
"1712","Vicuna","Palos Blancos",1470,2015,"70%","U.S.A.",3.25,NA,"Bolivia","Other","U.S.A.",0.7
"1713","Vicuna","Palos Blancos + nibs",1470,2015,"70%","U.S.A.",3.25,NA,"Bolivia","Other","U.S.A.",0.7
"1714","Videri","Dominican Republic",1211,2014,"90%","U.S.A.",3.25,NA,"Dominican Republic","Dominican Republic","U.S.A.",0.9
"1715","Videri","Trinidad",1211,2014,"75%","U.S.A.",3.5,"Trinitario","Trinidad","Other","U.S.A.",0.75
"1716","Videri","Mindo",1227,2014,"75%","U.S.A.",3.5,NA,"Ecuador","Ecuador","U.S.A.",0.75
"1717","Videri","Dark",1117,2013,"90%","U.S.A.",3.75,NA,"Central and S. America","Other","U.S.A.",0.9
"1718","Videri","Classic",991,2012,"70%","U.S.A.",3.25,NA,"Central and S. America","Other","U.S.A.",0.7
"1719","Vietcacao (A. Morin)","Ben Tre, Mekong Delta, MoCay",951,2012,"70%","France",3.5,"Trinitario","Vietnam","Other","France",0.7
"1720","Vintage Plantations","San Martin",1205,2014,"75%","U.S.A.",3,NA,"Peru","Peru","U.S.A.",0.75
"1721","Vintage Plantations (Tulicorp)","Los Rios, Rancho Grande 2004/2007",153,2007,"100%","U.S.A.",2,"Forastero (Arriba)","Ecuador","Ecuador","U.S.A.",1
"1722","Vintage Plantations (Tulicorp)","Los Rios, Rancho Grande 2004/2007",153,2007,"90%","U.S.A.",2,"Forastero (Arriba)","Ecuador","Ecuador","U.S.A.",0.9
"1723","Vintage Plantations (Tulicorp)","Los Rios, Rancho Grande 2004/2007",153,2007,"75%","U.S.A.",3,"Forastero (Arriba)","Ecuador","Ecuador","U.S.A.",0.75
"1724","Vintage Plantations (Tulicorp)","Los Rios, Rancho Grande 2007",153,2007,"65%","U.S.A.",3,"Forastero (Arriba)","Ecuador","Ecuador","U.S.A.",0.65
"1725","Violet Sky","Sambirano Valley",1458,2015,"77%","U.S.A.",2.75,"Trinitario","Madagascar","Madagascar","U.S.A.",0.77
"1726","Violet Sky","Moho River Valley",1458,2015,"77%","U.S.A.",3,"Criollo, Trinitario","Belize","Other","U.S.A.",0.77
"1727","Violet Sky","Cuyagua",1458,2015,"77%","U.S.A.",3,"Criollo","Venezuela","Venezuela","U.S.A.",0.77
"1728","Violet Sky","Peru",1458,2015,"77%","U.S.A.",3.25,"Criollo, Trinitario","Peru","Peru","U.S.A.",0.77
"1729","Violet Sky","Cahabon",1502,2015,"77%","U.S.A.",2.75,"Trinitario","Guatemala","Other","U.S.A.",0.77
"1730","Vivra","Peru",1720,2016,"70%","U.S.A.",2.5,NA,"Peru","Peru","U.S.A.",0.7
"1731","Vivra","Ocumare",1720,2016,"70%","U.S.A.",2.5,NA,"Venezuela","Venezuela","U.S.A.",0.7
"1732","Vivra","Dominican Republic",1724,2016,"70%","U.S.A.",3,NA,"Domincan Republic","Other","U.S.A.",0.7
"1733","Wellington Chocolate Factory","Conacado",1756,2016,"70%","New Zealand",3.5,"Trinitario","Dominican Republic","Dominican Republic","Other",0.7
"1734","Wellington Chocolate Factory","Piura Blanco, Norandino",1756,2016,"70%","New Zealand",3.5,NA,"Peru","Peru","Other",0.7
"1735","Whittakers","Ghana",733,2011,"72%","New Zealand",2.5,"Forastero","Ghana","Other","Other",0.72
"1736","Wilkie's Organic","Amazonas",1169,2013,"75%","Ireland",2.5,"Criollo","Peru","Peru","Other",0.75
"1737","Wilkie's Organic","Amazonas",1169,2013,"89%","Ireland",2.75,"Criollo","Peru","Peru","Other",0.89
"1738","Wilkie's Organic","Tumbes",1169,2013,"75%","Ireland",3.25,"Criollo","Peru","Peru","Other",0.75
"1739","Wilkie's Organic","Amazonas w/ nibs",1173,2013,"75%","Ireland",2.75,"Criollo","Peru","Peru","Other",0.75
"1740","Willie's Cacao","Los Llanos",1848,2016,"70%","U.K.",4,NA,"Colombia","Other","U.K.",0.7
"1741","Willie's Cacao","Los Llanos",1227,2014,"88%","U.K.",3,"Trinitario","Colombia","Other","U.K.",0.88
"1742","Willie's Cacao","Java, Indonesian Black",1109,2013,"100%","U.K.",2.25,NA,"Indonesia","Other","U.K.",1
"1743","Willie's Cacao","Sambirano",593,2010,"71%","U.K.",3,"Trinitario","Madagascar","Madagascar","U.K.",0.71
"1744","Willie's Cacao","Hacienda Las Trincheras",593,2010,"72%","U.K.",3.5,NA,"Venezuela","Venezuela","U.K.",0.72
"1745","Willie's Cacao","Java",593,2010,"69%","U.K.",3.75,NA,"Indonesia","Other","U.K.",0.69
"1746","Willie's Cacao","San Martin",457,2009,"70%","U.K.",3,NA,"Peru","Peru","U.K.",0.7
"1747","Willie's Cacao","Rio Caribe",457,2009,"72%","U.K.",3.25,"Trinitario","Venezuela","Venezuela","U.K.",0.72
"1748","Wm","Guasare, Zulia Prov., 2015, batch 124",1912,2016,"74%","U.S.A.",3,"Criollo","Venezuela","Venezuela","U.S.A.",0.74
"1749","Wm","Wild Beniano, 2016, batch 128, Heirloom",1912,2016,"76%","U.S.A.",3.5,NA,"Bolivia","Other","U.S.A.",0.76
"1750","Wm","Ghana, 2013, batch 129",1916,2016,"75%","U.S.A.",3.75,NA,"Ghana","Other","U.S.A.",0.75
"1751","Woodblock","Maranon, Cajamarca",1243,2014,"70%","U.S.A.",3,"Forastero (Nacional)","Peru","Peru","U.S.A.",0.7
"1752","Woodblock","Camino Verde P., Balao, Guayas",1042,2013,"70%","U.S.A.",3.25,NA,"Ecuador","Ecuador","U.S.A.",0.7
"1753","Woodblock","Gran Couva",1042,2013,"70%","U.S.A.",3.5,"Trinitario","Trinidad","Other","U.S.A.",0.7
"1754","Woodblock","Ecuador",825,2012,"70%","U.S.A.",2.5,NA,"Ecuador","Ecuador","U.S.A.",0.7
"1755","Woodblock","Costa Rica",825,2012,"70%","U.S.A.",3,NA,"Costa Rica","Other","U.S.A.",0.7
"1756","Woodblock","Sambirano",951,2012,"70%","U.S.A.",3.25,"Trinitario","Madagascar","Madagascar","U.S.A.",0.7
"1757","Woodblock","Ocumare",741,2011,"70%","U.S.A.",4,NA,"Venezuela","Venezuela","U.S.A.",0.7
"1758","Woodblock","La Red",769,2011,"70%","U.S.A.",3.5,NA,"Dominican Republic","Dominican Republic","U.S.A.",0.7
"1759","Xocolat","Hispaniola",1057,2013,"66%","Domincan Republic",3,NA,"Dominican Republic","Dominican Republic","Other",0.66
"1760","Xocolla","Sambirano, batch 170102",1948,2017,"70%","U.S.A.",2.75,NA,"Madagascar","Madagascar","U.S.A.",0.7
"1761","Xocolla","Hispaniola, batch 170104",1948,2017,"70%","U.S.A.",2.5,NA,"Dominican Republic","Dominican Republic","U.S.A.",0.7
"1762","Zak's","Papua New Guinea, Batch 2",1574,2015,"70%","U.S.A.",3,NA,"Papua New Guinea","Other","U.S.A.",0.7
"1763","Zak's","Dominican Republic, Batch D2",1578,2015,"70%","U.S.A.",3.25,NA,"Domincan Republic","Other","U.S.A.",0.7
"1764","Zak's","Madagascar, Batch 2",1578,2015,"70%","U.S.A.",3.25,"Trinitario","Madagascar","Madagascar","U.S.A.",0.7
"1765","Zak's","Peru, Batch 1",1578,2015,"70%","U.S.A.",3.25,NA,"Peru","Peru","U.S.A.",0.7
"1766","Zak's","Belize, Batch 2",1578,2015,"70%","U.S.A.",3.5,"Trinitario","Belize","Other","U.S.A.",0.7
"1767","Zak's","House Blend, Batch 2",1582,2015,"60%","U.S.A.",3,NA,NA,"Other","U.S.A.",0.6
"1768","Zart Pralinen","Millot P., Ambanja",1820,2016,"70%","Austria",3.5,"Criollo, Trinitario","Madagascar","Madagascar","Other",0.7
"1769","Zart Pralinen","UNOCACE",1824,2016,"70%","Austria",2.75,"Nacional (Arriba)","Ecuador","Ecuador","Other",0.7
"1770","Zart Pralinen","San Juan Estate",1824,2016,"85%","Austria",2.75,"Trinitario","Trinidad","Other","Other",0.85
"1771","Zart Pralinen","Kakao Kamili, Kilombero Valley",1824,2016,"85%","Austria",3,"Criollo, Trinitario","Tanzania","Other","Other",0.85
"1772","Zart Pralinen","Kakao Kamili, Kilombero Valley",1824,2016,"70%","Austria",3.5,"Criollo, Trinitario","Tanzania","Other","Other",0.7
"1773","Zart Pralinen","San Juan Estate, Gran Couva",1880,2016,"78%","Austria",3.5,"Trinitario","Trinidad","Other","Other",0.78
"1774","Zokoko","Guadalcanal",1716,2016,"78%","Australia",3.75,NA,"Solomon Islands","Other","Australia",0.78
"1775","Zokoko","Goddess Blend",1780,2016,"65%","Australia",3.25,NA,NA,"Other","Australia",0.65
"1776","Zokoko","Alto Beni",697,2011,"68%","Australia",3.5,NA,"Bolivia","Other","Australia",0.68
"1777","Zokoko","Tokiala",701,2011,"66%","Australia",3.5,"Trinitario","Papua New Guinea","Other","Australia",0.66
"1778","Zokoko","Tranquilidad, Baures",701,2011,"72%","Australia",3.75,NA,"Bolivia","Other","Australia",0.72
